Ano,Vendedor,Cargo,Região,Venda
2018,Leonardo Clímaco,Temporário,Turquia,"R$ 60.165,00"
2018,Letícia Lovato,Surpevisor,Canadá,"R$ 10.447,50"
2018,Leticia Negreiros,Gerente,Reino Unido,"R$ 74.514,00"
2018,Lidiane Veríssimo,Vendedor,Brasil,"R$ 13.213,50"
2018,Lígia Bloise,Vendedor,Alemanha,"R$ 43.713,00"
2018,Livia Riff,Gerente,Estados Unidos,"R$ 8.812,50"
2018,Lívia Ronck,Temporário,Itália,"R$ 54.913,50"
2018,Liz Mainente,Gerente,Coreia do Sul,"R$ 27.225,00"
2018,Lohany Balassiano,Temporário,China,"R$ 17.829,00"
2018,Lorena Pozzetti,Gerente,Canadá,"R$ 56.391,00"
2018,Loreni Silotti,Gerente,Austrália,"R$ 31.047,00"
2018,Lorenzo Scalercio,Vendedor,México,"R$ 20.761,50"
2018,Luã Feitosa,Surpevisor,Rússia,"R$ 60.436,50"
2018,Luan Barrionuevo,Surpevisor,Austrália,"R$ 47.730,00"
2018,Luana Patricia,Gerente,Turquia,"R$ 67.857,00"
2018,Luca Vittoria,Temporário,Índia,"R$ 52.579,50"
2018,Lucas Uenington,Surpevisor,Países Baixos,"R$ 55.065,00"
2018,Lucca Rottas,Temporário,Índia,"R$ 62.271,00"
2018,Luciana Primo,Surpevisor,Canadá,"R$ 67.380,00"
2018,Ludmila Venâncio,Vendedor,Rússia,"R$ 36.805,50"
2018,Luis Cajado,Vendedor,Rússia,"R$ 9.421,50"
2018,Luís Quelha,Gerente,Indonésia,"R$ 32.371,50"
2018,Luísa Leal,Gerente,México,"R$ 12.625,50"
2018,Luisa Nager,Surpevisor,Estados Unidos,"R$ 56.742,00"
2018,Luiz Graham,Gerente,Indonésia,"R$ 25.767,00"
2018,Luiza Angelo,Gerente,Itália,"R$ 58.548,00"
2018,Luíza Padilha,Gerente,Brasil,"R$ 44.934,00"
2018,Luize Greenman,Gerente,Países Baixos,"R$ 9.018,00"
2018,Lunna Roças,Vendedor,Arábia Saudita,"R$ 71.197,50"
2018,Lyandra Anunciação,Surpevisor,Canadá,"R$ 3.807,00"
2018,Maciela Felipi,Surpevisor,Países Baixos,"R$ 35.485,50"
2018,Maike Vinícius,Temporário,Alemanha,"R$ 53.269,50"
2018,Maíra Botelho,Vendedor,Japão,"R$ 66.319,50"
2018,Manuela Soraia,Vendedor,Indonésia,"R$ 62.401,50"
2018,Marcela Asenjo,Temporário,Brasil,"R$ 43.926,00"
2018,Marcele Gabrielle,Surpevisor,Itália,"R$ 10.404,00"
2018,Marcella Villa,Temporário,Reino Unido,"R$ 65.923,50"
2018,Marcelle Accardo,Gerente,Estados Unidos,"R$ 59.770,50"
2018,Marcello Mathias,Gerente,China,"R$ 74.310,00"
2018,Marcelly Weyll,Vendedor,Espanha,"R$ 8.527,50"
2018,Marcelo Letícia,Surpevisor,Rússia,"R$ 53.779,50"
2018,Marcia Pessanha,Gerente,França,"R$ 22.213,50"
2018,Marcio Miguel,Vendedor,China,"R$ 66.759,00"
2018,Marco Barra,Gerente,Rússia,"R$ 57.868,50"
2018,Marcos Faustino,Vendedor,Austrália,"R$ 17.145,00"
2018,Marcus Pires,Temporário,Indonésia,"R$ 43.771,50"
2018,Maria Resnik,Temporário,Espanha,"R$ 40.602,00"
2018,Mariana Vazquez,Temporário,Rússia,"R$ 31.446,00"
2018,Mariane Barbutti,Temporário,Espanha,"R$ 46.113,00"
2018,Marianna Prado,Temporário,Itália,"R$ 20.404,50"
2018,Marianne Vannier,Surpevisor,Japão,"R$ 9.778,50"
2018,Marília Sarria,Surpevisor,Japão,"R$ 15.540,00"
2018,Marina Bokehi,Vendedor,Arábia Saudita,"R$ 11.859,00"
2018,Marisol Miura,Gerente,México,"R$ 72.721,50"
2018,Marjorie Vargas,Surpevisor,Itália,"R$ 61.864,50"
2018,Marta Placido,Temporário,China,"R$ 73.557,00"
2018,Maryanna Monnerat,Temporário,Reino Unido,"R$ 14.595,00"
2018,Mateus Corte,Gerente,Indonésia,"R$ 17.269,50"
2018,Matheus Marcelo,Gerente,Estados Unidos,"R$ 22.996,50"
2018,Maurício Kranz,Temporário,México,"R$ 53.236,50"
2018,Mauricio Ladogano,Temporário,Itália,"R$ 25.753,50"
2018,Mauro Avvad,Vendedor,França,"R$ 29.997,00"
2018,Mayara Katz,Surpevisor,Indonésia,"R$ 9.121,50"
2018,Mayná Gabriella,Vendedor,Austrália,"R$ 25.719,00"
2018,Melissa Theus,Vendedor,China,"R$ 40.896,00"
2018,Micaele Salomão,Surpevisor,Espanha,"R$ 67.029,00"
2018,Michel Duarte,Surpevisor,Austrália,"R$ 5.548,50"
2018,Michele Blanc,Temporário,Turquia,"R$ 31.666,50"
2018,Michelle Natalucci,Temporário,França,"R$ 49.335,00"
2018,Miguel Sttellet,Temporário,Coreia do Sul,"R$ 19.342,50"
2018,Milena Hamad,Temporário,Alemanha,"R$ 54.268,50"
2018,Millena Lobato,Surpevisor,Canadá,"R$ 17.985,00"
2018,Mirian Correa,Surpevisor,França,"R$ 58.545,00"
2018,Mônica Pinheiro,Gerente,Coreia do Sul,"R$ 14.308,50"
2018,Monique Vilaça,Vendedor,Austrália,"R$ 71.424,00"
2018,Morgana Gitirana,Vendedor,Arábia Saudita,"R$ 5.484,00"
2018,Murillo Filiphe,Gerente,Reino Unido,"R$ 46.312,50"
2018,Murilo Ban,Surpevisor,Itália,"R$ 7.857,00"
2018,Mylena Tonon,Temporário,Austrália,"R$ 25.204,50"
2018,Mylla Heluy,Surpevisor,Brasil,"R$ 8.586,00"
2018,Myllena Van,Gerente,Arábia Saudita,"R$ 59.275,50"
2018,Naiara Fejo,Temporário,Indonésia,"R$ 33.501,00"
2018,Natali Giannini,Vendedor,Coreia do Sul,"R$ 64.813,50"
2018,Natalia Gramacho,Temporário,Brasil,"R$ 26.055,00"
2018,Natália Milagre,Temporário,Turquia,"R$ 48.894,00"
2018,Nathália Benévolo,Gerente,Austrália,"R$ 14.233,50"
2018,Nathalia Ébani,Surpevisor,França,"R$ 31.248,00"
2018,Nathalie Cristian,Vendedor,Turquia,"R$ 41.112,00"
2018,Nathalya Abramovitz,Vendedor,China,"R$ 6.928,50"
2018,Nathan Lempee,Surpevisor,China,"R$ 1.993,50"
2018,Nattalya Magalhaes,Temporário,Coreia do Sul,"R$ 24.228,00"
2018,Nayne Buarque,Surpevisor,Canadá,"R$ 28.714,50"
2018,Neilton Franca,Gerente,Reino Unido,"R$ 41.355,00"
2018,Nélio Iglesias,Temporário,Rússia,"R$ 14.121,00"
2018,Nicholas Valiate,Vendedor,Reino Unido,"R$ 62.320,50"
2018,Nickole Loyola,Surpevisor,Coreia do Sul,"R$ 35.449,50"
2018,Nicolas Velez,Gerente,Rússia,"R$ 14.088,00"
2018,Nicole Mollica,Surpevisor,Índia,"R$ 53.407,50"
2018,Nina Lacoste,Temporário,Índia,"R$ 18.052,50"
2018,Nivea Capitulo,Temporário,Coreia do Sul,"R$ 21.834,00"
2018,Norbertho Simone,Gerente,França,"R$ 74.938,50"
2018,Norman Tâmara,Temporário,Japão,"R$ 5.154,00"
2018,Nuno Boaventura,Surpevisor,Austrália,"R$ 17.916,00"
2018,Ohana Coelli,Gerente,Indonésia,"R$ 4.155,00"
2018,Olívia Ellen,Surpevisor,Índia,"R$ 4.594,50"
2018,Pablo Scaldini,Vendedor,França,"R$ 21.184,50"
2018,Paloma Stutz,Vendedor,Países Baixos,"R$ 72.505,50"
2018,Pâmella Rafael,Gerente,Japão,"R$ 37.102,50"
2018,Paola Lourenço,Surpevisor,Alemanha,"R$ 29.224,50"
2018,Patricia Liberbaum,Surpevisor,Itália,"R$ 21.739,50"
2018,Patrícia Loures,Vendedor,Japão,"R$ 63.436,50"
2018,Patrick Leme,Surpevisor,França,"R$ 37.299,00"
2018,Paula Kalume,Surpevisor,Estados Unidos,"R$ 46.525,50"
2018,Paulo Matsuoka,Temporário,Austrália,"R$ 5.725,50"
2018,Pedro Cister,Vendedor,Turquia,"R$ 71.067,00"
2018,Philipe Kuszer,Temporário,Estados Unidos,"R$ 54.705,00"
2018,Pietro Varella,Vendedor,Coreia do Sul,"R$ 74.637,00"
2018,Platini Malher,Gerente,México,"R$ 6.330,00"
2018,Poline Dobbs,Gerente,França,"R$ 30.897,00"
2018,Priscila Alice,Surpevisor,Índia,"R$ 73.279,50"
2018,Priscilla D'Alessandro,Temporário,França,"R$ 26.745,00"
2018,Rachel Iure,Surpevisor,Brasil,"R$ 30.631,50"
2018,Rafael Patrocinio,Vendedor,Canadá,"R$ 4.969,50"
2018,Rafaela Guimaraes,Vendedor,Estados Unidos,"R$ 60.126,00"
2018,Rafaella Osório,Vendedor,México,"R$ 27.640,50"
2018,Raffael Lopez,Vendedor,China,"R$ 59.044,50"
2018,Raiam Faria,Vendedor,Estados Unidos,"R$ 21.171,00"
2018,Raiane Vaz,Vendedor,Índia,"R$ 59.965,50"
2018,Raianne Victor,Vendedor,Estados Unidos,"R$ 39.525,00"
2018,Raísa Magalhães,Vendedor,Países Baixos,"R$ 37.674,00"
2018,Raissa Donati,Temporário,Turquia,"R$ 9.235,50"
2018,Raíssa Veronese,Gerente,Indonésia,"R$ 47.970,00"
2018,Raíza Nathan,Surpevisor,Alemanha,"R$ 73.788,00"
2018,Raiza Russo,Vendedor,Alemanha,"R$ 5.410,50"
2018,Ramon Fialho,Gerente,Coreia do Sul,"R$ 74.701,50"
2018,Raphael Boiteux,Gerente,Estados Unidos,"R$ 29.490,00"
2018,Raquel Kelly,Surpevisor,Coreia do Sul,"R$ 11.449,50"
2018,Raul Póvoa,Temporário,México,"R$ 59.319,00"
2018,Ravena Fuchs,Temporário,Brasil,"R$ 30.013,50"
2018,Rayane Jakobsson,Temporário,Alemanha,"R$ 52.248,00"
2018,Rebeca Rijo,Surpevisor,Arábia Saudita,"R$ 66.718,50"
2018,Rebecca Mac,Surpevisor,França,"R$ 39.493,50"
2018,Reila Yumi,Gerente,Japão,"R$ 6.130,50"
2018,Reinaldo Papa,Vendedor,Alemanha,"R$ 61.750,50"
2018,Renan El,Temporário,Alemanha,"R$ 54.375,00"
2018,Renata Baumeier,Surpevisor,México,"R$ 42.151,50"
2018,Renato Heloisa,Gerente,Japão,"R$ 58.078,50"
2018,Rene Thury,Vendedor,Alemanha,"R$ 52.050,00"
2018,Rhanna Ognibene,Surpevisor,França,"R$ 34.039,50"
2018,Rhuan Guimãraes,Gerente,Canadá,"R$ 13.584,00"
2018,Ricardo Scandiuzzi,Vendedor,Itália,"R$ 51.256,50"
2018,Rilson Goldoni,Vendedor,Reino Unido,"R$ 6.786,00"
2018,Roberta Orlando,Temporário,Reino Unido,"R$ 40.420,50"
2018,Roberto Hashimoto,Temporário,Estados Unidos,"R$ 43.264,50"
2018,Rodney Fioretti,Surpevisor,Reino Unido,"R$ 44.412,00"
2018,Rodolfo Kalaf,Gerente,França,"R$ 15.973,50"
2018,Rodrigo Beneton,Surpevisor,Turquia,"R$ 16.297,50"
2018,Roger Abrantes,Vendedor,França,"R$ 56.950,50"
2018,Rogério Ferrari,Temporário,Itália,"R$ 29.892,00"
2018,Rojane Piccinini,Temporário,Rússia,"R$ 25.077,00"
2018,Román Leonardo,Temporário,Reino Unido,"R$ 38.155,50"
2018,Rômulo Sanches,Surpevisor,China,"R$ 69.973,50"
2018,Rosana Jalles,Gerente,Canadá,"R$ 63.957,00"
2018,Ruan Melhoranse,Vendedor,México,"R$ 21.138,00"
2018,Rubens Limeira,Temporário,França,"R$ 33.741,00"
2018,Rubyson Nogueira,Temporário,Espanha,"R$ 41.971,50"
2018,Sabrina Abraão,Vendedor,Índia,"R$ 32.308,50"
2018,Samantha Quiza,Gerente,Países Baixos,"R$ 49.081,50"
2018,Samara Laurentino,Vendedor,Alemanha,"R$ 57.967,50"
2018,Samir Rennó,Surpevisor,Itália,"R$ 43.734,00"
2018,Samuel Barcelos,Surpevisor,Itália,"R$ 15.723,00"
2018,Sandra Espinosa,Surpevisor,Alemanha,"R$ 42.123,00"
2018,Sandro Espinati,Vendedor,Japão,"R$ 15.414,00"
2018,Sandy Rust,Gerente,México,"R$ 12.723,00"
2018,Sara Rodrigo,Surpevisor,Indonésia,"R$ 40.384,50"
2018,Sarah Leticia,Temporário,Canadá,"R$ 44.109,00"
2018,Saranna Helal,Surpevisor,Arábia Saudita,"R$ 36.669,00"
2018,Sawlo Levis,Surpevisor,Austrália,"R$ 62.077,50"
2018,Sebastião Perim,Gerente,França,"R$ 65.778,00"
2018,Sergio Filgueiras,Vendedor,Indonésia,"R$ 7.182,00"
2018,Silvana Jose,Gerente,México,"R$ 12.831,00"
2018,Silvio Lago,Gerente,Alemanha,"R$ 65.331,00"
2018,Simone Titonelli,Gerente,México,"R$ 25.083,00"
2018,Sofia Li,Temporário,China,"R$ 11.304,00"
2018,Soraia Palha,Temporário,Canadá,"R$ 32.749,50"
2018,Stefan Blanco,Vendedor,Brasil,"R$ 42.730,50"
2018,Stela Lerner,Gerente,Canadá,"R$ 61.093,50"
2018,Stella Penalva,Temporário,Japão,"R$ 17.970,00"
2018,Stephane Palladino,Gerente,Estados Unidos,"R$ 38.949,00"
2018,Stephanie Velucci,Vendedor,Espanha,"R$ 62.542,50"
2018,Sthefeson Fuentes,Temporário,Reino Unido,"R$ 64.533,00"
2018,Suelen Rianelli,Vendedor,China,"R$ 47.478,00"
2018,Suellen Sequerra,Gerente,Alemanha,"R$ 4.144,50"
2018,Suely Halinck,Vendedor,Indonésia,"R$ 61.371,00"
2018,Sylvia Yosef,Vendedor,Canadá,"R$ 10.447,50"
2018,Sylvio Couto,Temporário,Arábia Saudita,"R$ 56.958,00"
2018,Tácio Gracio,Surpevisor,Turquia,"R$ 52.338,00"
2018,Tadeu Portugal,Surpevisor,Espanha,"R$ 12.379,50"
2018,Taila Carelli,Temporário,Reino Unido,"R$ 12.580,50"
2018,Tainá Baruki,Vendedor,Estados Unidos,"R$ 66.018,00"
2018,Tainah Oneto,Gerente,Rússia,"R$ 67.090,50"
2018,Tainara Cisneiros,Temporário,França,"R$ 59.739,00"
2018,Taís Rayol,Vendedor,Índia,"R$ 53.610,00"
2018,Taiza Penna,Vendedor,Rússia,"R$ 9.274,50"
2018,Talissa Octavio,Gerente,Índia,"R$ 17.595,00"
2018,Talita Garambone,Surpevisor,México,"R$ 43.830,00"
2018,Talline Terumi,Gerente,Países Baixos,"R$ 69.270,00"
2018,Tatiana Brotas,Vendedor,Índia,"R$ 72.043,50"
2018,Tatiane Catarina,Surpevisor,Austrália,"R$ 44.614,50"
2018,Tayane Folly,Surpevisor,Turquia,"R$ 24.178,50"
2018,Tayla Torquato,Gerente,Rússia,"R$ 64.702,50"
2018,Tayna Tribuzy,Vendedor,Índia,"R$ 49.839,00"
2018,Taynná Clemente,Gerente,França,"R$ 45.033,00"
2018,Teresa Lisboa,Temporário,Austrália,"R$ 14.775,00"
2018,Thadeu Bomfim,Temporário,França,"R$ 58.206,00"
2018,Thaina Blumgrund,Vendedor,Coreia do Sul,"R$ 44.302,50"
2018,Thainá Calassara,Temporário,Coreia do Sul,"R$ 69.069,00"
2018,Thais Goncalves,Temporário,Indonésia,"R$ 25.053,00"
2018,Thaís Mofati,Gerente,Rússia,"R$ 64.090,50"
2018,Thaisa Kubrusly,Gerente,Rússia,"R$ 4.662,00"
2018,Thaiz Peron,Gerente,México,"R$ 67.950,00"
2018,Thales Brum,Gerente,Países Baixos,"R$ 61.380,00"
2018,Thalita Trinta,Temporário,Turquia,"R$ 57.769,50"
2018,Thalles Ferman,Surpevisor,Estados Unidos,"R$ 51.432,00"
2018,Thamara Rosolia,Gerente,Brasil,"R$ 59.923,50"
2018,Thamires Hippertt,Surpevisor,México,"R$ 61.465,50"
2018,Thamirez Gameiro,Surpevisor,Reino Unido,"R$ 44.397,00"
2018,Thamiris Cerqueira,Temporário,China,"R$ 26.722,50"
2018,Thárcila Raul,Vendedor,Coreia do Sul,"R$ 67.681,50"
2018,Thauan Bom,Surpevisor,Itália,"R$ 63.702,00"
2018,Thayane Lucca,Vendedor,Austrália,"R$ 35.116,50"
2018,Thayli Rotava,Surpevisor,México,"R$ 8.602,50"
2018,Thayná Candreva,Temporário,Coreia do Sul,"R$ 3.531,00"
2018,Thayna Queiroz,Surpevisor,França,"R$ 64.815,00"
2018,Thays Emmerick,Surpevisor,Turquia,"R$ 57.481,50"
2018,Thayssa Smolarek,Temporário,Indonésia,"R$ 55.726,50"
2018,Thayza Serpa,Gerente,Indonésia,"R$ 13.392,00"
2018,Thiago Zozimo,Surpevisor,Rússia,"R$ 36.130,50"
2018,Thomas Vasconcelos,Temporário,Indonésia,"R$ 40.993,50"
2018,Thomáz Kopschitz,Temporário,Rússia,"R$ 15.117,00"
2018,Thomaz Willkomm,Temporário,Indonésia,"R$ 68.971,50"
2018,Thuany Nemitz,Gerente,China,"R$ 44.308,50"
2018,Tiago Vitória,Temporário,Japão,"R$ 44.839,50"
2018,Tomas Garrido,Surpevisor,Indonésia,"R$ 3.555,00"
2018,Ulisses Lins,Vendedor,China,"R$ 60.937,50"
2018,Ully Bakman,Surpevisor,Itália,"R$ 41.682,00"
2018,Ursula Kuhlmann,Surpevisor,Japão,"R$ 9.214,50"
2018,Valentina Orenstein,Vendedor,Canadá,"R$ 67.819,50"
2018,Valéria Chein,Gerente,China,"R$ 17.214,00"
2018,Valmir Gerhad,Vendedor,Alemanha,"R$ 58.759,50"
2018,Vanessa Riveiro,Vendedor,Coreia do Sul,"R$ 59.476,50"
2018,Venan Bittencourt,Temporário,Rússia,"R$ 5.301,00"
2018,Verônica Catarino,Vendedor,Japão,"R$ 41.619,00"
2018,Vicente Giuntini,Vendedor,Países Baixos,"R$ 53.464,50"
2018,Victor Medina,Temporário,Indonésia,"R$ 7.753,50"
2018,Victória Ciriaco,Surpevisor,Rússia,"R$ 48.757,50"
2018,Victoria Elehep,Gerente,França,"R$ 2.274,00"
2018,Vinícius Lucio,Temporário,China,"R$ 4.593,00"
2018,Vinicius Sartorio,Vendedor,Arábia Saudita,"R$ 43.471,50"
2018,Vito Strauss,Gerente,Países Baixos,"R$ 46.513,50"
2018,Vitor Homem,Gerente,Reino Unido,"R$ 2.601,00"
2018,Vitoria Afonso,Vendedor,Itália,"R$ 52.558,50"
2018,Vitória Lencastre,Gerente,Reino Unido,"R$ 39.750,00"
2018,Vittorio Crespo,Gerente,Estados Unidos,"R$ 47.541,00"
2018,Vívian Galera,Gerente,Estados Unidos,"R$ 71.341,50"
2018,Vivian Indio,Vendedor,Estados Unidos,"R$ 63.346,50"
2018,Viviane Esquenazi,Gerente,Reino Unido,"R$ 49.237,50"
2018,Vivianne Terra,Temporário,Itália,"R$ 12.727,50"
2018,Vladimir Novellino,Gerente,Brasil,"R$ 55.734,00"
2018,Wagner Castello,Gerente,Países Baixos,"R$ 42.942,00"
2018,Walace Rotsztejn,Temporário,Itália,"R$ 5.112,00"
2018,Walmyr Temporal,Vendedor,Austrália,"R$ 72.876,00"
2018,Walter Neiva,Gerente,Arábia Saudita,"R$ 15.385,50"
2018,Wellington Provenzano,Temporário,Austrália,"R$ 21.364,50"
2018,Wen Leite,Gerente,Turquia,"R$ 61.441,50"
2018,Wendel Naveiro,Vendedor,China,"R$ 27.234,00"
2018,Wendela Peluso,Surpevisor,Espanha,"R$ 27.894,00"
2018,Wesley Lemos,Surpevisor,Itália,"R$ 8.550,00"
2018,William Meireles,Vendedor,Indonésia,"R$ 34.635,00"
2018,Willian Spata,Temporário,Estados Unidos,"R$ 53.437,50"
2018,Wilson Narduche,Surpevisor,Índia,"R$ 32.458,50"
2018,Yago Strino,Gerente,Reino Unido,"R$ 64.672,50"
2018,Yan Zaltman,Temporário,Itália,"R$ 54.663,00"
2018,Yasmim Paciencia,Temporário,França,"R$ 29.431,50"
2018,Yasmin Bartholo,Gerente,Turquia,"R$ 73.339,50"
2018,Yasmine Cantalice,Surpevisor,França,"R$ 70.233,00"
2018,Yasmini Friaes,Temporário,Países Baixos,"R$ 19.500,00"
2018,Yasser Altoé,Vendedor,Austrália,"R$ 57.234,00"
2018,Ylana Iane,Vendedor,Coreia do Sul,"R$ 42.405,00"
2018,Yohana Victoria,Temporário,Rússia,"R$ 74.322,00"
2018,Yohanan Milani,Vendedor,Indonésia,"R$ 46.405,50"
2018,Ysabella Malavolti,Temporário,México,"R$ 64.963,50"
2018,Yuri Barbalho,Temporário,Reino Unido,"R$ 31.671,00"
2018,Yuske Gusmão,Temporário,Arábia Saudita,"R$ 27.076,50"
2018,Yve Thome,Vendedor,Indonésia,"R$ 14.052,00"
2018,Zilma Barbolo,Gerente,China,"R$ 26.331,00"
2019,Adailton Sayuri,Surpevisor,Japão,"R$ 18.352,25"
2019,Adelino Pataro,Gerente,Turquia,"R$ 11.182,50"
2019,Adrian Limoeiro,Vendedor,México,"R$ 29.053,50"
2019,Adriana Karla,Vendedor,Índia,"R$ 73.319,75"
2019,Adriane Segadilha,Gerente,Países Baixos,"R$ 40.290,25"
2019,Adriano Taylor,Gerente,Rússia,"R$ 44.717,75"
2019,Adrielle Fiaes,Temporário,Estados Unidos,"R$ 23.966,25"
2019,Adrizia Boy,Vendedor,Itália,"R$ 41.755,00"
2019,Agnes Lana,Temporário,Reino Unido,"R$ 76.963,25"
2019,Ailton França,Gerente,Coreia do Sul,"R$ 20.315,75"
2019,Alan Colacino,Surpevisor,China,"R$ 3.962,00"
2019,Alana Hugo,Gerente,Itália,"R$ 14.680,75"
2019,Alberto Moniz,Temporário,Coreia do Sul,"R$ 35.894,25"
2019,Alecsander Kohn,Surpevisor,Estados Unidos,"R$ 71.428,00"
2019,Alecssander Pedroso,Vendedor,Alemanha,"R$ 77.773,50"
2019,Aledio Marculino,Gerente,México,"R$ 19.402,25"
2019,Alessandra Barboza,Vendedor,Arábia Saudita,"R$ 78.333,50"
2019,Alessandro Akerman,Temporário,México,"R$ 17.216,50"
2019,Alex Faller,Surpevisor,Japão,"R$ 82.589,50"
2019,Alexandra Greco,Temporário,Rússia,"R$ 69.601,00"
2019,Alexandre Sobral,Surpevisor,França,"R$ 42.213,50"
2019,Alexia Monteiro,Surpevisor,Austrália,"R$ 62.664,00"
2019,Alexsandro Antonio,Gerente,Índia,"R$ 80.431,75"
2019,Alfredo Lazera,Gerente,Índia,"R$ 71.881,25"
2019,Alice Lara,Surpevisor,Indonésia,"R$ 63.227,50"
2019,Aline Feliciano,Surpevisor,Espanha,"R$ 42.505,75"
2019,Allan Evelyn,Temporário,Estados Unidos,"R$ 9.630,25"
2019,Alon Zamith,Vendedor,Turquia,"R$ 16.042,25"
2019,Álvaro Barrocas,Surpevisor,Brasil,"R$ 24.867,50"
2019,Alvaro Sousa,Gerente,Japão,"R$ 20.944,00"
2019,Amanda Zahar,Vendedor,Brasil,"R$ 74.628,75"
2019,Ana Gil,Gerente,Espanha,"R$ 15.629,25"
2019,Ananda Hermes,Temporário,Alemanha,"R$ 32.093,25"
2019,Anderson Amarante,Vendedor,Estados Unidos,"R$ 43.342,25"
2019,Andre Kendra,Surpevisor,França,"R$ 55.067,25"
2019,André Vejarano,Temporário,Indonésia,"R$ 3.585,75"
2019,Andréia Cavalca,Surpevisor,Rússia,"R$ 23.367,75"
2019,Andreia Henriques,Gerente,Turquia,"R$ 44.856,00"
2019,Andressa Rente,Gerente,Alemanha,"R$ 35.939,75"
2019,Andrew Takioche,Surpevisor,França,"R$ 2.208,50"
2019,Andreza Arouca,Gerente,Canadá,"R$ 4.985,75"
2019,Ângelo Vilardo,Temporário,Brasil,"R$ 14.920,50"
2019,Angelo Zanoni,Vendedor,Alemanha,"R$ 35.700,00"
2019,Anízio Brasileiro,Surpevisor,Índia,"R$ 26.339,25"
2019,Anna Tarragó,Gerente,Canadá,"R$ 7.642,25"
2019,Antonia Gouvêa,Surpevisor,Itália,"R$ 25.411,75"
2019,Antônio Cuciniello,Surpevisor,Itália,"R$ 18.574,50"
2019,Antonio Portes,Surpevisor,Espanha,"R$ 62.585,25"
2019,Aparecida Soriano,Gerente,Rússia,"R$ 35.955,50"
2019,Ariel Campelo,Vendedor,Espanha,"R$ 24.375,75"
2019,Arnaldo Bueno,Surpevisor,Austrália,"R$ 77.185,50"
2019,Arnôr Araripe,Gerente,Itália,"R$ 41.065,50"
2019,Arthur Ottaiano,Vendedor,França,"R$ 24.080,00"
2019,Artur Borowicz,Vendedor,Alemanha,"R$ 51.780,75"
2019,Ary Peters,Temporário,Japão,"R$ 40.141,50"
2019,Athos Gonzalez,Gerente,Espanha,"R$ 51.716,00"
2019,Átila Garcez,Gerente,Países Baixos,"R$ 55.293,00"
2019,Audir Avila,Temporário,Itália,"R$ 32.903,50"
2019,Bárbara Bottin,Temporário,Turquia,"R$ 65.688,00"
2019,Barbara Laís,Temporário,Espanha,"R$ 37.705,50"
2019,Beatris Ávila,Surpevisor,França,"R$ 57.902,25"
2019,Beatriz Casassanta,Temporário,Espanha,"R$ 73.230,50"
2019,Bernard Galdino,Vendedor,Turquia,"R$ 67.443,25"
2019,Bernardo Vaccariello,Temporário,França,"R$ 46.119,50"
2019,Betania Vinicius,Temporário,Coreia do Sul,"R$ 54.167,75"
2019,Bianca Revelles,Surpevisor,Indonésia,"R$ 67.501,00"
2019,Bibiana Mosqueira,Vendedor,Itália,"R$ 63.672,00"
2019,Brenda Martinusso,Gerente,França,"R$ 60.177,25"
2019,Brenno Liporace,Gerente,Turquia,"R$ 35.386,75"
2019,Breno Matheus,Vendedor,Austrália,"R$ 18.543,00"
2019,Bruna Lamosa,Temporário,Turquia,"R$ 68.936,00"
2019,Bruno Alberto,Surpevisor,Coreia do Sul,"R$ 50.459,50"
2019,Caio Belchot,Gerente,Itália,"R$ 37.999,50"
2019,Camila Corpas,Gerente,Itália,"R$ 3.589,25"
2019,Camilla Akio,Gerente,Arábia Saudita,"R$ 45.825,50"
2019,Camille Santana,Temporário,Turquia,"R$ 40.474,00"
2019,Carina Ferrer,Temporário,Espanha,"R$ 11.840,50"
2019,Carla Vítor,Vendedor,Estados Unidos,"R$ 13.685,00"
2019,Carlos Thaíssa,Surpevisor,França,"R$ 28.892,50"
2019,Carolina Lindmeyer,Temporário,Índia,"R$ 47.103,00"
2019,Caroline Tartaroni,Temporário,Coreia do Sul,"R$ 43.424,50"
2019,Carolini Arêas,Temporário,México,"R$ 34.671,00"
2019,Caroll Vita,Temporário,Canadá,"R$ 72.110,50"
2019,Cassandra Kirk,Gerente,Itália,"R$ 86.402,75"
2019,Cassia Neves,Surpevisor,Espanha,"R$ 24.020,50"
2019,Cassio Allevato,Gerente,Reino Unido,"R$ 3.934,00"
2019,Catarina Wajnberg,Gerente,Japão,"R$ 45.248,00"
2019,Cecília Corrêa,Vendedor,Reino Unido,"R$ 81.385,50"
2019,Célio Nobili,Surpevisor,Alemanha,"R$ 20.669,25"
2019,César Alvim,Surpevisor,França,"R$ 83.221,25"
2019,Cesar Miehrig,Gerente,Canadá,"R$ 84.549,50"
2019,Cézar Müller,Surpevisor,Alemanha,"R$ 65.787,75"
2019,Chan Gabriela,Temporário,China,"R$ 55.587,00"
2019,Chrislaine Arineli,Gerente,Itália,"R$ 49.155,75"
2019,Christian Mariano,Vendedor,Indonésia,"R$ 28.980,00"
2019,Christiana Madrid,Vendedor,China,"R$ 46.254,25"
2019,Christiane Voltes,Surpevisor,Austrália,"R$ 37.989,00"
2019,Christine Malvar,Temporário,Canadá,"R$ 78.128,75"
2019,Cícero Marcelino,Surpevisor,Estados Unidos,"R$ 32.060,00"
2019,Cinthia Ribas,Temporário,Coreia do Sul,"R$ 20.506,50"
2019,Ciro Helena,Vendedor,Coreia do Sul,"R$ 4.312,00"
2019,Clara Losso,Temporário,Arábia Saudita,"R$ 73.370,50"
